ENSG00000162714.1	108	108	0.27	0.0025	0.0025	0	0.018
ENSG00000171163.1	12	12	0.606	0.0505	0.0505	0	0.322
ENSG00000171163.2	3	3	0	0	0	0	0
ENSG00000035115.1	44	44	30.163	0.685523	0.685523	0.13	0.912
ENSG00000035115.2	54	54	0.029	0.000537037	0.000537037	0	0.003
ENSG00000035115.3	3	3	1.225	0.408333	0.408333	0.408	0.409
ENSG00000035115.4	54	54	5.984	0.110815	0.110815	0.02	0.167
ENSG00000143727.1	182	182	153.182	0.841659	0.841659	0.002	1
ENSG00000151353.1	18	18	0.059	0.00327778	0.00327778	0	0.017
ENSG00000151353.2	66	66	0.102	0.00154545	0.00154545	0	0.01
ENSG00000115705.1	43	43	4.337	0.10086	0.10086	0.051	0.175
ENSG00000130508.1	80	80	15.051	0.188137	0.188137	0	0.932
ENSG00000130508.2	42	42	0.073	0.0017381	0.0017381	0	0.007
ENSG00000186487.1	27	27	26.998	0.999926	0.999926	0.999	1
ENSG00000186487.2	6	6	6	1	1	1	1
ENSG00000186487.3	6	6	6	1	1	1	1
ENSG00000032389.1	429	429	6.169	0.01438	0.01438	0	0.152
ENSG00000032389.2	81	81	0.668	0.00824691	0.00824691	0	0.069
ENSG00000032389.3	102	102	3.928	0.0385098	0.0385098	0	0.385
ENSG00000171853.1	3	3	2.839	0.946333	0.946333	0.895	0.983
ENSG00000171853.2	159	159	4.801	0.030195	0.030195	0	0.327
ENSG00000182551.1	229	229	0.383	0.00167249	0.00167249	0	0.06
ENSG00000182551.2	102	102	2.779	0.0272451	0.0272451	0.001	0.107
ENSG00000118004.1	16	16	0.047	0.0029375	0.0029375	0	0.006
ENSG00000118004.2	26	26	0.707	0.0271923	0.0271923	0.001	0.078
ENSG00000118004.3	52	52	0.133	0.00255769	0.00255769	0	0.013
ENSG00000118004.4	79	79	1.101	0.0139367	0.0139367	0	0.057
ENSG00000134326.1	109	109	2.263	0.0207615	0.0207615	0	0.063
ENSG00000134326.2	4	4	3.852	0.963	0.963	0.931	0.981
ENSG00000134321.1	142	142	0.873	0.00614789	0.00614789	0	0.049
ENSG00000151692.1	60	60	3.845	0.0640833	0.0640833	0.001	0.228
ENSG00000134313.1	51	51	50.511	0.990412	0.990412	0.936	1
ENSG00000134313.2	33	33	32.608	0.988121	0.988121	0.9	1
ENSG00000134313.3	15	15	1.911	0.1274	0.1274	0.03	0.215
ENSG00000134313.4	82	82	0.844	0.0102927	0.0102927	0	0.102
ENSG00000134313.5	3	3	2.991	0.997	0.997	0.994	0.999
ENSG00000143797.1	77	77	1.193	0.0154935	0.0154935	0	0.066
ENSG00000119185.1	24	24	4.874	0.203083	0.203083	0	0.991
ENSG00000134330.1	6	6	0.003	0.0005	0.0005	0	0.001
ENSG00000151694.1	15	15	14.461	0.964067	0.964067	0.917	0.998
ENSG00000151694.2	10	10	3.183	0.3183	0.3183	0	0.943
ENSG00000115750.1	57	57	1.403	0.024614	0.024614	0.001	0.129
ENSG00000115750.2	64	64	9.096	0.142125	0.142125	0.001	0.918
ENSG00000171848.1	180	180	6.164	0.0342444	0.0342444	0	0.618
ENSG00000171848.2	24	24	0.432	0.018	0.018	0	0.107
ENSG00000171848.3	1	1	1	1	1	1	1
ENSG00000115756.1	89	89	1.816	0.0204045	0.0204045	0	0.102
ENSG00000115761.1	60	60	1.145	0.0190833	0.0190833	0	0.064
ENSG00000143882.1	30	30	29.914	0.997133	0.997133	0.985	1
ENSG00000143882.2	138	138	135.38	0.981014	0.981014	0.604	1
ENSG00000143870.1	10	10	0.102	0.0102	0.0102	0.004	0.025
ENSG00000143870.2	81	81	0.634	0.00782716	0.00782716	0	0.069
ENSG00000143870.3	94	94	0.993	0.0105638	0.0105638	0	0.057
ENSG00000143870.4	82	82	3.743	0.0456463	0.0456463	0	0.296
ENSG00000162976.1	49	49	0.197	0.00402041	0.00402041	0	0.026
ENSG00000162976.2	20	20	0.052	0.0026	0.0026	0	0.006
ENSG00000162976.3	13	13	4.268	0.328308	0.328308	0.001	0.55
ENSG00000162976.4	1	1	0.723	0.723	0.723	0.723	0.723
ENSG00000169016.1	12	12	7.672	0.639333	0.639333	0.08	0.84
ENSG00000196208.1	71	71	0.787	0.0110845	0.0110845	0	0.098
ENSG00000196208.2	61	61	1.908	0.0312787	0.0312787	0	0.89
ENSG00000196208.3	29	29	0.036	0.00124138	0.00124138	0	0.004
ENSG00000134324.1	81	81	22.344	0.275852	0.275852	0	0.995
ENSG00000134324.2	57	57	56.543	0.991982	0.991982	0.961	1
ENSG00000134324.3	9	9	0.008	0.000888889	0.000888889	0	0.002
ENSG00000134324.4	9	9	5.122	0.569111	0.569111	0.07	0.91
ENSG00000134324.5	108	108	66.459	0.615361	0.615361	0.046	0.993
ENSG00000134324.6	4	4	3.496	0.874	0.874	0.672	0.981
ENSG00000134324.7	78	78	77.247	0.990346	0.990346	0.927	1
ENSG00000071575.1	196	196	1.912	0.0097551	0.0097551	0	0.127
ENSG00000151779.1	12	12	0.549	0.04575	0.04575	0.012	0.083
ENSG00000151779.2	64	64	6.04	0.094375	0.094375	0	0.403
ENSG00000079785.1	16	16	0.14	0.00875	0.00875	0	0.031
ENSG00000134323.1	157	157	152.602	0.971987	0.971987	0.765	1
ENSG00000163029.1	78	78	1.104	0.0141538	0.0141538	0.001	0.046
ENSG00000250741.1	275	275	267.576	0.973004	0.973004	0.242	1
ENSG00000185013.1	34	34	0.152	0.00447059	0.00447059	0	0.011
ENSG00000185013.2	51	51	27.531	0.539824	0.539824	0.143	1
ENSG00000250741.2	180	180	179.176	0.995422	0.995422	0.946	1
ENSG00000183891.1	92	92	0.382	0.00415217	0.00415217	0	0.051
ENSG00000118965.1	36	36	33.57	0.9325	0.9325	0.799	0.998
ENSG00000118965.2	33	33	32.727	0.991727	0.991727	0.963	1
ENSG00000115884.1	32	32	4.102	0.128188	0.128188	0	0.798
ENSG00000115884.2	90	90	0.317	0.00352222	0.00352222	0	0.032
ENSG00000118960.1	68	68	0.904	0.0132941	0.0132941	0	0.14
ENSG00000118960.2	46	46	0.731	0.0158913	0.0158913	0.002	0.028
ENSG00000118960.3	22	22	0.272	0.0123636	0.0123636	0	0.028
ENSG00000118960.4	37	37	3.751	0.101378	0.101378	0	0.98
ENSG00000118960.5	19	19	8.654	0.455474	0.455474	0	0.995
ENSG00000118960.6	194	194	14.791	0.0762423	0.0762423	0	0.994
ENSG00000118961.1	28	28	4.563	0.162964	0.162964	0.003	0.383
ENSG00000118961.2	111	111	47.457	0.427541	0.427541	0	1
ENSG00000118961.3	173	173	5.298	0.0306243	0.0306243	0	0.199
ENSG00000118961.4	18	18	5.433	0.301833	0.301833	0.019	0.75
ENSG00000084674.1	83	83	0.712	0.00857831	0.00857831	0	0.057
ENSG00000119771.1	4	4	3.826	0.9565	0.9565	0.892	0.993
ENSG00000119778.1	42	42	1.483	0.0353095	0.0353095	0.001	0.196
ENSG00000119778.2	42	42	41.754	0.994143	0.994143	0.975	0.999
ENSG00000205639.1	25	25	18.873	0.75492	0.75492	0.001	1
ENSG00000119782.1	45	45	44.998	0.999956	0.999956	0.999	1
ENSG00000115129.1	47	47	19.883	0.423043	0.423043	0.004	0.995
ENSG00000219626.1	37	37	16.522	0.446541	0.446541	0.006	0.971
ENSG00000186453.1	93	93	52.043	0.559602	0.559602	0	0.995
ENSG00000186453.2	69	69	59.724	0.865565	0.865565	0.111	1
ENSG00000186453.3	117	117	99.264	0.84841	0.84841	0.009	1
ENSG00000186453.4	88	88	24.887	0.282807	0.282807	0	0.891
ENSG00000186453.5	47	47	15.602	0.331957	0.331957	0	0.928
ENSG00000186453.6	78	78	1.052	0.0134872	0.0134872	0	0.15
ENSG00000198399.1	51	51	7.263	0.142412	0.142412	0	0.848
ENSG00000198399.2	2	2	2	1	1	1	1
ENSG00000198399.3	75	75	2.038	0.0271733	0.0271733	0.002	0.068
ENSG00000198399.4	18	18	17.927	0.995944	0.995944	0.985	1
ENSG00000198399.5	12	12	12	1	1	1	1
ENSG00000084676.1	45	45	45	1	1	1	1
ENSG00000138092.1	28	28	7.105	0.25375	0.25375	0	0.724
ENSG00000138031.1	68	68	0.12	0.00176471	0.00176471	0	0.009
ENSG00000138031.2	3	3	2.762	0.920667	0.920667	0.846	0.974
ENSG00000138031.3	66	66	0.645	0.00977273	0.00977273	0	0.039
ENSG00000138031.4	9	9	0	0	0	0	0
ENSG00000084710.1	45	45	7.201	0.160022	0.160022	0	0.998
ENSG00000119772.1	68	68	37.109	0.545721	0.545721	0.001	0.987
ENSG00000119772.2	4	4	4	1	1	1	1
ENSG00000119772.3	53	53	9.832	0.185509	0.185509	0	0.972
ENSG00000143970.1	3	3	2.994	0.998	0.998	0.998	0.998
ENSG00000157833.1	22	22	4.554	0.207	0.207	0.01	0.291
ENSG00000084754.1	87	87	12.345	0.141897	0.141897	0	0.921
ENSG00000138029.1	43	43	0.371	0.00862791	0.00862791	0	0.046
ENSG00000173567.1	22	22	0.264	0.012	0.012	0.001	0.049
ENSG00000173567.2	60	60	7.173	0.11955	0.11955	0	0.796
ENSG00000173567.3	114	114	40.148	0.352175	0.352175	0	1
ENSG00000115155.1	181	181	172.793	0.954657	0.954657	0.375	1
ENSG00000115155.2	54	54	6.533	0.120981	0.120981	0	0.995
ENSG00000115155.3	144	144	4.421	0.0307014	0.0307014	0	0.893
ENSG00000173557.1	36	36	12.394	0.344278	0.344278	0.009	0.762
ENSG00000173557.2	77	77	0.586	0.00761039	0.00761039	0	0.05
ENSG00000119777.1	78	78	1.116	0.0143077	0.0143077	0	0.143
ENSG00000119777.2	114	114	4.758	0.0417368	0.0417368	0	0.687
ENSG00000084693.1	65	65	60.883	0.936662	0.936662	0.082	1
ENSG00000084693.2	122	122	25.676	0.210459	0.210459	0	0.907
ENSG00000138080.1	15	15	2.662	0.177467	0.177467	0	0.499
ENSG00000138030.1	135	135	96.597	0.715533	0.715533	0.015	1
ENSG00000138028.1	57	57	4.556	0.0799298	0.0799298	0	0.32
ENSG00000138028.2	127	127	1.907	0.0150157	0.0150157	0	0.078
ENSG00000143994.1	24	24	2.486	0.103583	0.103583	0	0.359
ENSG00000138073.1	47	47	23.987	0.510362	0.510362	0.008	0.918
ENSG00000138085.1	165	165	3.687	0.0223455	0.0223455	0	0.271
ENSG00000084774.1	21	21	11.854	0.564476	0.564476	0.211	0.988
ENSG00000084774.2	51	51	36.181	0.709431	0.709431	0.339	0.991
ENSG00000084774.3	96	96	15.35	0.159896	0.159896	0	0.998
ENSG00000115194.1	29	29	0.077	0.00265517	0.00265517	0	0.012
ENSG00000115194.2	56	56	6.238	0.111393	0.111393	0.001	0.856
ENSG00000163793.1	48	48	20.831	0.433979	0.433979	0	0.996
ENSG00000163793.2	7	7	0.463	0.0661429	0.0661429	0.013	0.172
ENSG00000138100.1	126	126	1.206	0.00957143	0.00957143	0	0.047
ENSG00000115204.1	35	35	0.068	0.00194286	0.00194286	0	0.007
ENSG00000115204.2	55	55	1.018	0.0185091	0.0185091	0	0.074
ENSG00000115204.3	106	106	6.68	0.0630189	0.0630189	0	0.245
ENSG00000115204.4	157	157	7.535	0.0479936	0.0479936	0	0.243
ENSG00000115204.5	18	18	0.657	0.0365	0.0365	0	0.199
ENSG00000115207.1	30	30	5.957	0.198567	0.198567	0.011	0.793
ENSG00000115207.2	29	29	9.093	0.313552	0.313552	0.005	0.974
ENSG00000115207.3	18	18	1.42	0.0788889	0.0788889	0.006	0.229
ENSG00000115207.4	5	5	4.827	0.9654	0.9654	0.887	0.998
ENSG00000115207.5	102	102	0.943	0.0092451	0.0092451	0	0.102
ENSG00000115211.1	94	94	65.092	0.692468	0.692468	0	1
ENSG00000115216.1	24	24	24	1	1	1	1
ENSG00000138002.1	33	33	1.659	0.0502727	0.0502727	0	0.237
ENSG00000138002.2	75	75	28.127	0.375027	0.375027	0.002	0.877
ENSG00000084734.1	124	124	2.342	0.0188871	0.0188871	0	0.192
ENSG00000084734.2	45	45	7.167	0.159267	0.159267	0	0.435
ENSG00000221843.1	144	144	23.043	0.160021	0.160021	0	0.921
ENSG00000221843.2	79	79	17.039	0.215684	0.215684	0	0.927
ENSG00000221843.3	55	55	7.451	0.135473	0.135473	0	0.448
ENSG00000221843.4	96	96	56.659	0.590198	0.590198	0.001	0.995
ENSG00000221843.5	9838	9838	1780.31	0.180962	0.180962	0	1
ENSG00000176714.1	118	118	5.055	0.042839	0.042839	0	0.632
ENSG00000176714.2	374	374	0.843	0.00225401	0.00225401	0	0.026
ENSG00000198522.1	7	7	0.004	0.000571429	0.000571429	0	0.001
ENSG00000198522.2	68	68	0.766	0.0112647	0.0112647	0	0.071
ENSG00000119760.1	8	8	7.704	0.963	0.963	0.865	0.998
ENSG00000243147.1	74	74	56.036	0.757243	0.757243	0.231	1
ENSG00000171174.1	14	14	1.096	0.0782857	0.0782857	0.001	0.223
ENSG00000171174.2	40	40	1.621	0.040525	0.040525	0.001	0.135
ENSG00000171174.3	66	66	29.579	0.448167	0.448167	0.003	1
ENSG00000158019.1	173	173	3.997	0.023104	0.023104	0	0.326
ENSG00000158019.2	43	43	14.253	0.331465	0.331465	0.066	0.966
ENSG00000158019.3	160	160	53.767	0.336044	0.336044	0.002	0.956
ENSG00000075426.1	27	27	26.991	0.999667	0.999667	0.998	1
ENSG00000075426.2	51	51	15.056	0.295216	0.295216	0	0.993
ENSG00000163803.1	33	33	0.387	0.0117273	0.0117273	0	0.036
ENSG00000163803.2	66	66	2.799	0.0424091	0.0424091	0	0.279
ENSG00000163803.3	82	82	30.34	0.37	0.37	0	0.94
ENSG00000115295.1	115	115	56.18	0.488522	0.488522	0	0.947
ENSG00000171094.1	250	250	2.553	0.010212	0.010212	0	0.099
ENSG00000213626.1	44	44	43.196	0.981727	0.981727	0.942	1
ENSG00000213626.2	4	4	3.851	0.96275	0.96275	0.934	0.989
ENSG00000213626.3	18	18	0.135	0.0075	0.0075	0	0.023
ENSG00000172954.1	110	110	4.575	0.0415909	0.0415909	0	0.296
ENSG00000172954.2	4	4	3.998	0.9995	0.9995	0.999	1
ENSG00000172954.3	5	5	4.106	0.8212	0.8212	0.775	0.87
ENSG00000172954.4	57	57	7.897	0.138544	0.138544	0.003	0.663
ENSG00000172954.5	185	185	62.368	0.337124	0.337124	0.003	0.585
ENSG00000158089.1	85	85	49.607	0.583612	0.583612	0.049	0.994
ENSG00000158089.2	100	100	0.34	0.0034	0.0034	0	0.017
ENSG00000162959.1	91	91	15.047	0.165352	0.165352	0	0.976
ENSG00000162959.2	70	70	2.6	0.0371429	0.0371429	0	0.094
ENSG00000152683.1	120	120	18.762	0.15635	0.15635	0.012	0.254
ENSG00000119820.1	48	48	0.284	0.00591667	0.00591667	0	0.016
ENSG00000018699.1	57	57	9.243	0.162158	0.162158	0.002	0.319
ENSG00000049323.1	55	55	54.86	0.997455	0.997455	0.974	1
ENSG00000049323.2	3	3	2.667	0.889	0.889	0.795	0.959
ENSG00000119812.1	51	51	18.253	0.357902	0.357902	0	0.993
ENSG00000119812.2	2	2	1.999	0.9995	0.9995	0.999	1
ENSG00000150938.1	14	14	4.418	0.315571	0.315571	0.016	0.745
ENSG00000150938.2	14	14	0.359	0.0256429	0.0256429	0	0.134
ENSG00000171055.1	84	84	0.163	0.00194048	0.00194048	0	0.016
ENSG00000205221.1	125	125	16.877	0.135016	0.135016	0	0.882
ENSG00000205221.2	91	91	0.359	0.00394505	0.00394505	0	0.026
ENSG00000008869.1	134	134	47.15	0.351866	0.351866	0.041	0.715
ENSG00000115816.1	9	9	0.008	0.000888889	0.000888889	0	0.002
ENSG00000115825.1	72	72	35.372	0.491278	0.491278	0	0.979
ENSG00000115828.1	18	18	0.125	0.00694444	0.00694444	0.001	0.014
ENSG00000115841.1	17	17	16.879	0.992882	0.992882	0.976	0.999
ENSG00000115841.2	1060	1060	103.674	0.0978057	0.0978057	0	0.987
ENSG00000115841.3	3	3	1.977	0.659	0.659	0.647	0.667
ENSG00000115841.4	19	19	12.072	0.635368	0.635368	0.434	0.75
ENSG00000115841.5	9	9	0.073	0.00811111	0.00811111	0	0.023
ENSG00000119787.1	108	108	107.967	0.999694	0.999694	0.994	1
ENSG00000119787.2	15	15	15	1	1	1	1
ENSG00000119787.3	111	111	3.646	0.0328468	0.0328468	0	0.18
ENSG00000119787.4	64	64	31.128	0.486375	0.486375	0.006	0.941
ENSG00000143889.1	8	8	5.177	0.647125	0.647125	0.374	0.873
ENSG00000143889.2	41	41	40.252	0.981756	0.981756	0.893	1
ENSG00000143889.3	5	5	4.985	0.997	0.997	0.993	0.999
ENSG00000143889.4	6	6	0.294	0.049	0.049	0.027	0.097
ENSG00000143889.5	11	11	5.148	0.468	0.468	0.296	0.519
ENSG00000143891.1	66	66	2.649	0.0401364	0.0401364	0	0.241
ENSG00000152147.1	184	184	10.477	0.0569402	0.0569402	0	0.438
ENSG00000163214.1	12	12	2.615	0.217917	0.217917	0.028	0.662
ENSG00000188010.1	38	38	37.968	0.999158	0.999158	0.991	1
ENSG00000214694.1	52	52	51.998	0.999962	0.999962	0.999	1
ENSG00000205111.1	102	102	101.967	0.999676	0.999676	0.997	1
ENSG00000205111.2	213	213	34.142	0.160291	0.160291	0	0.981
ENSG00000011566.1	34	34	28.868	0.849059	0.849059	0.698	0.995
ENSG00000183023.1	104	104	104	1	1	1	1
ENSG00000205086.1	8	8	0.003	0.000375	0.000375	0	0.002
ENSG00000143924.1	33	33	32.914	0.997394	0.997394	0.981	1
ENSG00000115944.1	96	96	0.368	0.00383333	0.00383333	0	0.033
ENSG00000115944.2	36	36	6.537	0.181583	0.181583	0.001	0.924
ENSG00000171126.1	33	33	32.947	0.998394	0.998394	0.98	1
ENSG00000057935.1	87	87	86.972	0.999678	0.999678	0.996	1
ENSG00000057935.2	147	147	139.615	0.949762	0.949762	0.439	1
ENSG00000057935.3	26	26	25.86	0.994615	0.994615	0.968	1
ENSG00000162882.1	2	2	1.914	0.957	0.957	0.945	0.969
ENSG00000115970.1	4	4	3.683	0.92075	0.92075	0.851	0.957
ENSG00000115970.2	11	11	10.797	0.981545	0.981545	0.947	0.998
ENSG00000115970.3	302	302	32.984	0.109219	0.109219	0	0.666
ENSG00000138036.1	115	115	4.269	0.0371217	0.0371217	0	0.241
ENSG00000138036.2	99	99	41.265	0.416818	0.416818	0	1
ENSG00000138036.3	3	3	2.997	0.999	0.999	0.998	1
ENSG00000138036.4	12	12	9.246	0.7705	0.7705	0.525	0.993
ENSG00000138095.1	8	8	0.005	0.000625	0.000625	0	0.001
ENSG00000138095.2	14	14	5.549	0.396357	0.396357	0.236	0.526
ENSG00000138095.3	27	27	11.969	0.443296	0.443296	0.143	0.93
ENSG00000138095.4	25	25	3.957	0.15828	0.15828	0	0.637
ENSG00000138032.1	9	9	0.117	0.013	0.013	0.008	0.018
ENSG00000138032.2	30	30	30	1	1	1	1
ENSG00000138079.1	99	99	3.552	0.0358788	0.0358788	0	0.23
ENSG00000138079.2	40	40	3.614	0.09035	0.09035	0	0.881
ENSG00000138079.3	29	29	8.6	0.296552	0.296552	0	0.977
ENSG00000138079.4	9	9	7.381	0.820111	0.820111	0.706	0.884
ENSG00000138079.5	78	78	12.97	0.166282	0.166282	0	0.996
ENSG00000138079.6	78	78	0.731	0.00937179	0.00937179	0	0.045
ENSG00000138078.1	8	8	3.711	0.463875	0.463875	0.318	0.52
ENSG00000138078.2	123	123	7.4	0.0601626	0.0601626	0	0.992
ENSG00000143919.1	2	2	0.005	0.0025	0.0025	0.002	0.003
ENSG00000143919.2	23	23	1.577	0.0685652	0.0685652	0	0.208
ENSG00000143919.3	44	44	2.59	0.0588636	0.0588636	0.017	0.115
ENSG00000143919.4	35	35	2.354	0.0672571	0.0672571	0.008	0.164
ENSG00000171132.1	54	54	24.856	0.460296	0.460296	0	0.984
ENSG00000151665.1	75	75	8.343	0.11124	0.11124	0	0.496
ENSG00000180398.1	63	63	2.678	0.0425079	0.0425079	0	0.172
ENSG00000068724.1	82	82	4.65	0.0567073	0.0567073	0.001	0.259
ENSG00000180398.2	92	92	91.203	0.991337	0.991337	0.9	1
ENSG00000068724.2	72	72	12.097	0.168014	0.168014	0	0.772
ENSG00000239605.1	123	123	88.927	0.722984	0.722984	0	1
ENSG00000239605.2	105	105	61.404	0.5848	0.5848	0	0.998
ENSG00000143933.1	175	175	5.836	0.0333486	0.0333486	0	0.181
ENSG00000143933.2	46	46	6.721	0.146109	0.146109	0.001	0.484
ENSG00000143933.3	68	68	63.085	0.927721	0.927721	0.424	1
ENSG00000119888.1	160	160	6.483	0.0405188	0.0405188	0	0.621
ENSG00000119888.2	228	228	17.327	0.0759956	0.0759956	0	0.928
ENSG00000095002.1	132	132	2.072	0.015697	0.015697	0	0.14
ENSG00000138081.1	5	5	0.107	0.0214	0.0214	0.009	0.04
ENSG00000116062.1	35	35	20.949	0.598543	0.598543	0.027	0.964
ENSG00000116062.2	8	8	7.781	0.972625	0.972625	0.927	0.997
ENSG00000138081.2	86	86	83.405	0.969826	0.969826	0.648	1
ENSG00000138081.3	20	20	19.987	0.99935	0.99935	0.995	1
ENSG00000138081.4	232	232	230.437	0.993263	0.993263	0.949	1
ENSG00000242441.1	27	27	1.491	0.0552222	0.0552222	0	0.2
ENSG00000138039.1	94	94	58.289	0.620096	0.620096	0	0.994
ENSG00000242441.2	33	33	0.229	0.00693939	0.00693939	0	0.017
ENSG00000068781.1	36	36	3.018	0.0838333	0.0838333	0.009	0.232
ENSG00000179915.1	77	77	0.441	0.00572727	0.00572727	0	0.051
ENSG00000179915.2	36	36	36	1	1	1	1
ENSG00000179915.3	90	90	90	1	1	1	1
ENSG00000179915.4	259	259	254.391	0.982205	0.982205	0.757	1
ENSG00000179915.5	27	27	27	1	1	1	1
ENSG00000179915.6	54	54	3.034	0.0561852	0.0561852	0	0.695
ENSG00000179915.7	144	144	72.499	0.503465	0.503465	0.001	1
ENSG00000179915.8	21	21	21	1	1	1	1
ENSG00000179915.9	1	1	1	1	1	1	1
ENSG00000179915.10	37	37	0.216	0.00583784	0.00583784	0	0.025
ENSG00000179915.11	50	50	7.266	0.14532	0.14532	0	0.899
ENSG00000179915.12	50	50	0.57	0.0114	0.0114	0	0.08
ENSG00000179915.13	77	77	6.911	0.0897532	0.0897532	0	0.392
ENSG00000179915.14	5	5	0.034	0.0068	0.0068	0.003	0.016
ENSG00000179915.15	53	53	52.987	0.999755	0.999755	0.997	1
ENSG00000179915.16	99	99	31.733	0.320535	0.320535	0	0.939
ENSG00000115239.1	86	86	3.021	0.0351279	0.0351279	0	0.192
ENSG00000170634.1	62	62	18.883	0.304565	0.304565	0.041	0.626
ENSG00000170634.2	61	61	1.486	0.0243607	0.0243607	0	0.118
ENSG00000170634.3	93	93	0.33	0.00354839	0.00354839	0	0.054
ENSG00000170634.4	122	122	4.155	0.0340574	0.0340574	0	0.218
ENSG00000170634.5	74	74	47.845	0.646554	0.646554	0.015	0.998
ENSG00000170634.6	84	84	4.293	0.0511071	0.0511071	0	0.264
ENSG00000170634.7	27	27	0.996	0.0368889	0.0368889	0.005	0.072
ENSG00000170634.8	25	25	0.296	0.01184	0.01184	0	0.028
ENSG00000170634.9	28	28	0.136	0.00485714	0.00485714	0	0.024
ENSG00000177994.1	44	44	3.631	0.0825227	0.0825227	0.001	0.185
ENSG00000177994.2	128	128	19.294	0.150734	0.150734	0	0.897
ENSG00000115306.1	109	109	105.675	0.969495	0.969495	0.581	1
ENSG00000115306.2	4	4	3.993	0.99825	0.99825	0.995	1
ENSG00000115306.3	2	2	0.009	0.0045	0.0045	0.004	0.005
ENSG00000115306.4	6	6	0.221	0.0368333	0.0368333	0.016	0.05
ENSG00000115306.5	87	87	86.968	0.999632	0.999632	0.993	1
ENSG00000115310.1	4	4	4	1	1	1	1
ENSG00000115310.2	34	34	33.979	0.999382	0.999382	0.997	1
ENSG00000115310.3	2400	2400	1952.27	0.813445	0.813445	0	1
ENSG00000115310.4	57	57	56.89	0.99807	0.99807	0.965	1
ENSG00000115310.5	83	83	21.237	0.255867	0.255867	0	0.937
ENSG00000143947.1	60	60	5.034	0.0839	0.0839	0	0.359
ENSG00000115355.1	533	533	356.536	0.668923	0.668923	0	1
ENSG00000115355.2	84	84	84	1	1	1	1
ENSG00000163001.1	75	75	0.867	0.01156	0.01156	0	0.1
ENSG00000163001.2	135	135	48.965	0.362704	0.362704	0	0.953
ENSG00000163001.3	17	17	0.327	0.0192353	0.0192353	0.011	0.031
ENSG00000275052.1	159	159	158.991	0.999943	0.999943	0.998	1
ENSG00000275052.2	96	96	9.927	0.103406	0.103406	0	0.432
ENSG00000028116.1	10	10	0.007	0.0007	0.0007	0	0.003
ENSG00000028116.2	5	5	4.999	0.9998	0.9998	0.999	1
ENSG00000028116.3	9	9	0.852	0.0946667	0.0946667	0.055	0.117
ENSG00000115392.1	45	45	1.601	0.0355778	0.0355778	0.001	0.111
ENSG00000115392.2	15	15	14.935	0.995667	0.995667	0.991	1
ENSG00000115392.3	55	55	6.151	0.111836	0.111836	0	0.256
ENSG00000119866.1	102	102	101.998	0.99998	0.99998	0.999	1
ENSG00000119866.2	102	102	101.955	0.999559	0.999559	0.99	1
ENSG00000119866.3	44	44	5.431	0.123432	0.123432	0.002	0.503
ENSG00000162927.1	63	63	62.947	0.999159	0.999159	0.988	1
ENSG00000162928.1	100	100	2.406	0.02406	0.02406	0	0.152
ENSG00000162929.1	96	96	21.52	0.224167	0.224167	0.002	0.867
ENSG00000237651.1	18	18	0.156	0.00866667	0.00866667	0	0.029
ENSG00000173209.1	75	75	54.556	0.727413	0.727413	0.132	1
ENSG00000173209.2	117	117	95.928	0.819897	0.819897	0.058	1
ENSG00000173209.3	27	27	0.309	0.0114444	0.0114444	0.001	0.03
ENSG00000173209.4	52	52	48.764	0.937769	0.937769	0.641	1
ENSG00000173209.5	170	170	145.89	0.858176	0.858176	0.001	1
ENSG00000115464.1	4	4	4	1	1	1	1
ENSG00000170264.1	168	168	159.019	0.946542	0.946542	0.574	1
ENSG00000115504.1	8	8	0.52	0.065	0.065	0.004	0.123
ENSG00000143951.1	45	45	3.102	0.0689333	0.0689333	0.042	0.103
ENSG00000143951.2	22	22	0.127	0.00577273	0.00577273	0	0.011
ENSG00000014641.1	57	57	0.198	0.00347368	0.00347368	0	0.02
ENSG00000014641.2	6	6	0.046	0.00766667	0.00766667	0	0.014
ENSG00000169764.1	46	46	34.055	0.740326	0.740326	0.006	1
ENSG00000169764.2	7	7	0.655	0.0935714	0.0935714	0.058	0.167
ENSG00000169764.3	11	11	9.193	0.835727	0.835727	0.822	0.848
ENSG00000169764.4	1	1	1	1	1	1	1
ENSG00000169764.5	33	33	1.627	0.049303	0.049303	0.001	0.12
ENSG00000169764.6	45	45	0.264	0.00586667	0.00586667	0.001	0.016
ENSG00000169764.7	6	6	0.121	0.0201667	0.0201667	0.014	0.035
ENSG00000143952.1	27	27	6.714	0.248667	0.248667	0.015	0.677
ENSG00000119844.1	84	84	84	1	1	1	1
ENSG00000011523.1	165	165	4.775	0.0289394	0.0289394	0	0.961
ENSG00000138071.1	15	15	15	1	1	1	1
ENSG00000198369.1	75	75	21.311	0.284147	0.284147	0.019	0.904
ENSG00000198369.2	71	71	0.97	0.013662	0.013662	0	0.062
ENSG00000198369.3	26	26	25.996	0.999846	0.999846	0.999	1
ENSG00000143995.1	6	6	6	1	1	1	1
ENSG00000143995.2	44	44	17.525	0.398295	0.398295	0.047	1
ENSG00000143995.3	53	53	1.979	0.0373396	0.0373396	0.001	0.1
ENSG00000143995.4	89	89	88.855	0.998371	0.998371	0.958	1
ENSG00000143995.5	23	23	16.394	0.712783	0.712783	0.028	1
ENSG00000143995.6	284	284	283.972	0.999901	0.999901	0.997	1
